chunk_file,token_count,embedding
dfs_cleanup_deduplicated_chunk_001.txt,765,"[-0.000914015, -0.01013213, -0.007862851, -0.031212533, -0.0032728703, -0.058603123, -0.034132075, -0.017251825, 0.01295214, 0.058815453, 0.01526123, -0.050136458, -0.035432596, 0.0036129304, 0.012607103, -0.0029925283, 0.01398725, -0.001157863, -0.031902608, 0.004478839, 0.0127995275, 0.026156422, 0.02736405, 0.012746445, -0.032698844, -0.03572455, -0.013562589, 0.026673976, -0.013237459, -0.01962727, 0.049632177, -0.042041373, 0.0065556937, -0.014544616, 0.03487523, 0.011970113, -0.007663792, 0.011432652, 0.00794911, 0.024404697, 0.01942821, 0.026620895, -0.009753916, -0.024524134, -0.02359519, -0.036414623, -0.0022427374, 0.010609873, -0.057594556, 0.035246808, -0.023913685, -0.0056599258, -0.02194963, 0.031185992, 0.012036466, 0.034132075, 0.020304073, 0.00898422, 0.0047674756, -0.002372126, 0.011698064, -0.053374495, -0.010609873, 0.0033939648, -0.008864785, 0.017278368, -0.042492572, 0.0011122451, 0.0057329144, -0.0017235237, 0.022958199, 0.0094420565, 0.039626118, -0.0711306, -0.015141794, 0.020091742, -0.008201253, 0.023117447, -0.017703027, -0.010616508, 0.025094772, -0.03283155, -0.04151055, -0.04055506, 0.0070400718, -0.02194963, -0.054038025, -0.04910135, -0.04697805, -0.05876237, -0.052684423, 0.06720249, -0.0021929725, 0.028823819, -0.0063732225, -0.025466349, 0.028717654, -0.043713473, 0.031185992, 0.03384012, 0.008997491, -0.04968526, -0.018738138, -0.0028664572, 0.04472204, -0.024378156, -0.003324294, -0.007942475, 0.038033642, 0.012547386, -0.00012876664, -0.036228836, -0.009057209, 0.030787874, 0.043209188, 0.0035731185, 0.04055506, -0.0074713677, 0.040395815, -0.010152036, -0.046287976, 0.023210341, -0.0028283042, 0.015579726, 0.013409977, 0.0065424233, 0.02322361, -0.045173243, -0.0522863, -0.00972074, -0.024152556, -0.008168076, 0.060726427, -0.0045252866, 0.002274255, -0.004074085, 0.02906269, -0.007232496, -0.0048338287, 0.023475753, 0.0115919, -0.048782855, -0.01944148, 0.043501142, -0.050401874, 0.0001709631, -0.043341894, 0.01673427, 0.019733435, 0.047349624, -0.017304908, 0.023316506, -0.02489571, -0.017371261, -0.001769971, 0.007982287, -0.0059916917, 0.031398322, -0.021352451, 0.008101723, -0.053135622, -0.030973662, -0.02967314, 0.010915098, -0.059240114, 0.0077036037, -0.029620057, -0.04206791, -0.077235095, 0.016402505, -0.036520787, 0.004823876, -0.02988547, 0.012547386, 0.023714624, -0.025121313, 0.013496236, -0.010981451, 0.03134524, -0.011412746, -0.05082653, 0.021498429, 0.013867814, -0.008791796, -0.015566455, 0.0067116236, -0.011724606, 0.04575715, -0.010603238, 0.07224534, -0.02924848, 0.06306206, 0.013383435, 0.017464155, 0.04052852, 0.00049847824, -0.0049997116, -0.00150207, 0.008738713, -0.04206791, 0.03179644, -0.05828463, 0.04915443, -0.06375213, -0.02570522, -0.007245767, 0.025930822, 0.046951506, -0.059664775, -0.018777948, 0.020516401, -0.015234689, 0.05642674, 0.036733117, -0.027709085, 0.022679515, -0.061575748, 0.02695266, 0.04055506, 0.047110755, -0.046739176, 0.0028515276, 0.017371261, -0.009402245, -0.037051614, 0.08233102, 0.0018827714, -0.005510631, -0.021670947, -0.08010156, 0.022679515, 0.014438451, -0.03110637, -0.0093093505, 0.024789546, -0.018446183, 0.019348586, -0.024404697, 0.025453078, -0.005102559, 0.02590428, 0.013303812, 0.010981451, -0.0125341145, -0.026899578, 0.02278568, -0.0025545973, 0.010749214, 0.024378156, 0.0068808245, 0.032858092, -0.026461646, 0.005132418, -0.0217373, 0.018472724, -0.03529989, -0.0015684232, -0.009687563, -0.022015983, -0.02612988, 0.042333327, 0.035007935, -0.04352768, -0.008732078, -0.024112744, -0.029381186, 0.030203966, 0.046633013, 0.001818077, 0.04427084, 0.018326746, 0.022002714, 0.027656004, -0.032725386, -0.054356523, 0.044031966, 0.08525056, 0.042333327, 0.016853707, 0.033442, -0.007922569, -0.01483657, 0.042147536, 0.022586621, -0.013655484, 0.010981451, -0.020370426, 0.0047475696, 0.031982232, -0.032911174, -0.0040143672, 0.017079307, -0.002071878, -0.020304073, 0.013111387, 0.0064030816, -0.043209188, 0.06683092, 0.0035532126, -0.031716816, 0.03612267, -0.0146773225, -0.032566138, -0.001682053, 0.01074258, 0.066300094, -0.013536048, 0.010424084, 0.0021382312, -0.036573872, -0.0030638578, 0.0021067134, 0.006014915, 0.02591755, -0.0015924763, -0.019706894, 0.08036697, -0.028160287, 0.037529357, -0.052764047, -0.011837406, -0.029991636, 0.006486023, -0.03368087, 0.008048641, -0.010138765, 0.047323085, 0.031026745, 0.006204022, -0.016455587, -0.010264836, 0.008751984, -0.01139284, -0.0002394935, 0.00079872634, -0.039201457, -0.008858149, -0.017371261, -0.01944148, 0.016575024, -0.032353807, -0.0635398, -0.07511179, 0.06062026, 0.024471052, 0.026262587, -0.040369272, -0.017649945, 0.061310336, 0.032114938, -0.008599372, -0.020941062, -0.009581398, 0.016774083, -0.00793584, 0.026992472, -0.032459974, 0.011631711, -0.035644926, 0.030416295, -0.04113897, 0.012082913, 0.04113897, -0.0054310076, -0.021418804, -0.004717711, -0.06587543, 0.021047227, -0.022055795, -0.006349999, 0.054568853, -0.005231948, 0.024152556, -0.01962727, -0.041298218, 0.00018236756, 0.055046596, 0.03429132, -0.008685631, 0.041032802, 0.046314515, -0.020450048, 0.015738973, -0.010689497, -0.015553185, 0.057329144, -0.022201773, -0.004707758, -0.04389926, -0.036281917, 0.059611693, -0.028080665, -0.007816404, -0.00017749475, -0.021962902, -0.010842109, 0.047084212, 0.0023306552, 0.017649945, 0.027178261, -0.0034835418, -0.0037754958, -0.03490177, 0.03973228, -0.0003137261, 0.036096126, 0.029779306, 0.00412385, 0.033919744, 0.0074249203, 0.029354645, -0.055046596, 0.030363213, -0.006184116, 0.0023074318, 0.0007904322, 0.0005590255, 0.0069538127, 0.0111207925, 0.027058825, 0.046739176, 0.018950466, -0.048570525, 0.03150449, -0.03445057, 0.02025099, 0.03617575, -0.02322361, 0.023343047, -0.10138765, -0.016933331, 0.015340854, 0.03320313, 0.03129216, -0.010165307, 0.015380666, 0.0034636357, -0.005318207, -0.0053513837, 0.038989127, -0.010311283, -0.011107521, -0.025399996, -0.035830714, -0.019773247, -0.047933534, -0.03925454, 0.047296543, -0.01398725, -0.032353807, -0.009063844, 0.039652657, -0.017742839, 0.05616133, -0.047588497, -0.04761504, 0.045173243, -0.0049366765, -0.017689757, 0.009860082, -0.044217758, 0.033707414, -0.025944091, 0.012945505, -0.0041072615, 0.013516142, 0.002186337, -0.036786202, 0.017291637, -0.0033923062, -0.004890229, 0.0076372507, -0.010702767, -0.003364106, -0.0023870554, -0.024736464, 0.012845974, -0.04615527, 0.03049592, -0.019919224, -0.05536509, -0.011810865, -0.038192887, -0.0022327844, 0.044456627, 0.012646915, -0.0096411165, -0.027390592, -0.0039015666, 0.017875545, -0.044217758, -0.0119369365, 0.095760904, -0.014464992, -0.025506161, -0.05180856, -0.057169896, 0.006446211, 0.0073386612, 0.03261922, 0.03153103, -0.017888816, -0.01670773, -0.022241585, 0.010629779, 0.022427373, 0.02590428, -0.010317919, 0.012308514, -0.009846811, 0.01900355, -0.019720163, -0.007318755, 0.04575715, -0.04074085, 0.00814817, 0.037290484, -0.00013664606, 0.0014498169, 0.010079048, 0.012520844, -0.031424865, 0.023754437, 0.014239391, 0.017623404, -0.04697805, -0.02298474, -0.06502611, -0.022586621, -0.021047227, 0.010371001, -0.017464155, -0.016561752, 0.0126004685, -0.034954853, 0.009010761, -0.015115254, -0.034795605, -0.030336672, 0.007809769, -0.0050727003, -0.019109715, -0.0031484582, 0.003170023, -0.008718807, 0.052472092, -0.032698844, -0.024417968, 0.012554021, 0.04119205, -0.012394773, -0.039599575, -0.0028034216, -0.01921588, 0.0022012666, 0.062318902, -0.02401985, -0.03134524, -0.028797278, -0.0051191477, 0.016906789, -0.026939388, 0.009860082, -0.049419846, 0.019268962, 0.044801664, 0.022586621, 0.008002193, -0.018154228, 0.017649945, -0.029301561, -0.050056837, -0.0033524942, -0.07086519, 0.007909299, 0.015234689, -0.026209505, -0.0128658805, -0.018419642, 0.014544616, -0.020516401, -0.041430924, -0.011837406, 0.028054122, -0.009528316, 0.03094712, -0.024165826, 0.03636154, 0.0016729294, 0.014518075, 0.030442838, -0.0054907254, -0.004578369, -0.030840956, 0.0006656053, -0.013867814, 0.028717654, -0.014982547, -0.026382023, 0.016229987, -0.017172202, -0.022692787, 0.013575859, -0.0138810845, -0.02967314, -0.008964314, -0.012613739, 0.020144824, 0.020516401, -0.033601247, 0.028744197, 0.0009803681, -0.0093757035, -0.0073851086, -0.028558407, 0.020237718, -0.01587168, -0.00025877738, 0.037078153, 0.01922915, -0.032088395, -0.02047659, 0.0028365983, 0.0064395755, 0.0027022331, 0.010676226, -0.029726222, -0.0038783432, -0.060514096, -0.013748378, 0.004949947, -0.017437615, 0.0057594557, 0.0008692266, 0.013429883, -0.028346077, 0.027470214, -0.011160604, -0.023449212, -0.05621441, 0.026527999, 0.04286415, 0.01096818, -0.050481495, 0.03739665, -0.01128004, -0.02612988, 0.032459974, -0.013721837, -0.008320688, -0.03216802, -0.014518075, 0.011100886, 0.01611055, 0.031716816, -0.021259557, -0.042704903, -0.002800104, 0.002363832, 0.012872516, -0.04368693, 0.036865823, -0.004160344, 0.022095608, -0.036441162, 0.0005577814, 0.019109715, 0.03970574, -0.015592996, 0.0038285782, -0.020980874, 0.046633013, 0.007882757, 0.03591034, -0.015818598, -0.03399937, 0.018910656, -0.045013994, -0.028558407, 0.044854745, -0.017623404, 0.04843782, -0.07118369, -0.00069339067, -0.007809769, 0.027470214, 0.016840436, 0.0012806163, 0.03572455, -0.032194562, 0.0011703041, -0.009833541, 0.011299945, 0.023077635, -0.037290484, 0.038325593, 0.019295504, 0.013589131, 0.0014182992, 0.014292474, -0.012394773, -0.005221995, -0.048756313, -0.071396016, -0.020994145, -0.0061608925, -0.032035314, -0.002322361, 0.0074514616, 0.019587457, -0.03848484, -0.0077566863, -0.024179097, -0.009833541, -0.0069073658, 0.036335, 0.025559243, 0.0063135047, 0.012175808, -0.023489024, -0.015619538, 0.0535072, -0.05223322, -0.0148233, -0.016455587, -0.014332286, -0.023422671, 0.004531922, 0.019136256, 0.014956006, 0.019136256, -0.01305167, -0.0045982753, 0.0012051396, -0.022493726, -0.0034769063, -0.045889854, -0.018127687, -0.038909502, -0.044138134, -0.007882757, 0.01778265, -0.008061911, 0.0018330065, -0.0015808644, -0.024577215, 0.0074448264, 0.04721692, -0.019162796, 0.008712172, -0.012082913, 0.011644983, -0.0050196177, 0.019122986, -0.007159508, -0.014664052, 0.004657993, 0.03158411, 0.046261434, 0.0010176918, 0.026793413, -0.010709402, 0.018685054, 0.008678995, 0.008320688, 0.005961833, -0.011598535, 0.022905117, -0.029965093, 0.013761649, -0.016667917, -0.055471256, -0.01234169, 0.0011022921, 0.030840956, -0.009501775, -0.007564262, -0.042784527, 0.017530508, 0.0010251566, 0.003228082, -0.04931368, -0.044377003, 0.00867236, 0.0059551974, 0.014398639, -0.0076571563, 0.022175232, 0.0049963943, -0.00131794, 0.0070400718, -0.016747542, -0.0069604483, -0.046420682, -0.009488504, -0.021378994, 0.029513892, -0.050428413, 0.015221419, -0.01483657, -0.011790959, -0.0015012407, -0.008698901, 0.06189424, -0.009986153, 0.015155065, -0.04450971, 0.023343047, 0.013668754, -0.006204022, -0.044828206, 0.026846495, -0.018074606, 0.010762485, -0.0076969685, 0.0030655167, 0.0067016706, 0.012925599, -0.0060646804, 0.016349422, 0.023635002, -0.030442838, 0.012719904, 0.005679832, -0.024285262, -0.00031621434, -0.008738713, -0.017172202, -0.025015147, 0.0011321511, -0.007570897, 0.052365925, -0.019680351, -0.022613162, 0.016030928, -0.0026109975, 0.03150449, -0.016070738, 0.007889393, 0.031822983, 0.00077591743, 0.0279745, -0.039334163, 0.0021050544, -0.027045554, 0.006094539, -0.00148797, -0.025665408, -0.030549003, 0.013569225, -0.011857312, -0.03320313, 0.03991807, -0.010331189, 0.0014033697, -0.02760292, -0.024908982, -0.006429623, 0.031610653, 0.009999423, -0.05204743, 0.021617865, -0.0100326, -0.010145401, 0.047588497, 0.011220322, -0.01772957, 0.017172202, -0.0011139039, -0.027005743, 0.059027784, 0.0040276377, 0.015141794, 0.023635002, 0.018631972, 0.0014182992, 0.009634481, 0.031876065, -0.0023107494, -0.032513056, 0.0028249864, 0.010497073, 0.0077434154, 0.0025827973, -0.00068426714, 0.012998587, -0.043182645, 0.052180137, -0.0147436755, 0.028903443, 0.013436518, -0.01881776, 0.023767708, 0.0027022331, 0.0059850565, 0.03468944, -0.011021262, 0.037157778, -0.0057395496, -0.020131553, -0.012613739, 0.00300414, -0.011664888, -0.018671783, -0.0138810845, 0.006177481, -0.027204802, -0.005928656, -0.0058025853, 0.013960708, 0.028372617, -0.008552925, 0.005474137, -0.023993308, -0.0116516175, 0.0142128505, -0.053347953, 0.041484006, 0.04265182, -0.054675017, 0.0033126823, -0.01587168, -0.0015825232, -0.013894355, -0.029593516, -0.0014017108, -0.033096965, -0.009481869, -0.0070268014, -0.010152036, 0.007690333, 0.015951304, 0.0013361871, 0.028531866, -0.00045908103, -0.04159017, 0.010357731, -0.0034105533, -0.0004951606, 0.0072988495, -0.0028166922, -0.01442518, 0.014902923, -0.0011072686, -0.015128524, -0.0049963943, 0.019574188, -0.011313217, -0.008493206, -0.028452242, 0.034583274, -0.027390592, 0.00928281, -0.0164954, -0.038113263, -0.016004385, 0.008061911, 0.017862275, 0.038299054, -0.016137091, 0.019361857, 0.02943427, -0.028691113, 0.0045551453, -0.005076018, 0.050932698, 0.007856216, -0.02405966, 0.0040906733, 0.023090905, -0.039440326, -0.016614836, 0.028160287, -0.022905117, 0.0132639995, 0.0061011743, 0.0020951016, -0.011014627, -0.0031185993, -0.029593516, 0.030336672, 0.06269048, 0.02383406, 0.022201773, 0.02946081, 0.029620057, 0.020237718, -0.0018247124, -0.0035631654, 0.047004588, 0.028054122, -0.017265096, 0.0016289705, -0.008187982, 0.015592996, -0.047721203, 0.0069538127, -0.02589101, -0.009939706, 0.015274501, -0.030283589, -0.020742003, 0.026448376, -0.0006651906, -0.051383898, -0.028478783, 0.017026225, 0.03089404, 0.0045286044, -0.056957565, 0.0071993195, -0.0005345578, 0.02046332, 0.029540434, -0.009966247, -0.0022394196, 0.009515045, 0.003997779, -0.0032529645, -0.02736405, -0.020861438, -0.016800623, 0.037980556, -0.016017657, -0.015792055, -0.023077635, 0.050693825, 0.026156422, 0.009050573, 0.02800104, 0.003742319, 0.003198223, -0.019932494, -0.006356634, 0.029142315, 0.019507833, -0.015486831, -0.033123504, 0.017490696, -0.055895913, -0.013449789, -0.009362433, 0.00064030814, 0.007809769, -0.008420218, 0.0023704672, 0.009986153, 0.0066353176, 0.023701355, 0.036520787, 0.0056599258, -0.0033392236, -0.039174914, 0.013628942, 0.0066286824, -0.012135996, 0.012899057, -0.0050030295, -0.008904596, 0.017610133, 0.01137957, 0.013536048, -0.024749735, -0.035061017, 0.012248796, 0.022453915, 0.0019507833, 0.025532702, 0.013310447, 0.003228082, -0.013257365, -0.038325593, 0.01673427, -0.01710585, 0.009150103, -0.0028117157, -0.04973834, -0.023794249, 0.024816088, -0.008314053, -0.009262904, 0.008592736, 0.029221939, -0.0069272714, 0.017092578, 0.014544616, 0.028319536, -0.025094772, 0.01692006, -0.0055703493, -0.009541587, 0.03702507, -0.0048205582, 0.002353879, -0.03973228, 0.024855899, 0.002234443, 0.010510343, 0.02259989, 0.005835762, -0.017225284, 0.023913685, 0.0010956568, -0.04405851, -0.04498745, 0.0066950354, -0.002974281, -0.029513892, 0.011445923, 0.033309296, 0.043819636, -0.01589822, -0.0010649684, 0.0005992521, -0.0037854486, 0.018857572, 0.02214869, 0.006330093, -0.003732366, 0.018140959, 0.00406745, -0.0082941465, -0.021060498, 0.011731242, -0.011863948, 4.551413e-05, -0.018340018, 0.028346077, 0.0057893144, 0.028266452, 0.02132591, -0.014969276, -0.0032778468, 0.00078877335, 0.005533855, 0.00070334366, -0.008931138, 0.0011263451, 0.03280501, 0.01526123, 0.0122687025, 0.018260393, -0.01608401, 0.0037257308, -0.0035565302, -0.0123350555, -0.0384583, 0.07128985, 0.011100886, -0.008871419, 0.023635002, -0.014093415, 0.0077434154, 0.019706894, -0.005182183, 0.025094772, -0.0019142891, -0.0040774024, 0.0045286044, -0.0066884, -0.022029255, 0.02444451, -0.021047227, 0.027257884, 0.0021896549, -0.0007518644, 0.0032313997, 0.0045650983, -0.006515882, -0.0010110565, -0.004949947, 0.026474917, 0.0138147315, 0.009130197, -0.0028664572, 0.04206791, 0.005686467, 0.01818077, 0.0038053547, 0.00783631, -0.0051091947, 0.015168336, 0.0025628915, -0.04867669, -0.016641377, -0.0021133486, 0.008878055, -0.031610653, -0.040581603, -0.007544356, -0.014916194, 0.012281973, 0.030628625, 0.010994721, -0.021498429, 0.012262067, -0.013317082, -0.017676486, 0.010397542, -0.0081349, 0.003646107, -0.018977009, 0.00814817, -0.010430719, 0.016017657, -0.03174336, -0.02048986, -0.037449732, -0.028770737, -0.021445347, -0.0018777949, -0.021843465, -0.0028929985, 0.013589131, 0.008665725, -0.00928281, -0.023329776, -0.01347633, -0.041218594, 0.03399937, -0.004226697, 0.025360184, 0.0057329144, 0.00962121, 0.020821627, -0.014557887, -0.022427373, -0.044377003, 0.019919224, -0.03612267, 0.00073527615, 0.0073718377, 0.016123822, 0.0073253904, -0.00089991494, 0.008393677, -0.0097074695, -0.022042524, -0.0037754958, 0.021339182, -0.0063831755, -0.013396706, 0.004571734, -0.020396966, -0.0047376165, -0.029752765, -0.050269164, -0.0075775324, -0.008592736, -0.008586101, 0.025121313, -0.042466033, -0.013682025, -0.029407727, -0.04493437, 0.015420478, -0.0062471516, -0.0054940428, 0.012680092, 0.018499264, 0.023143988, -0.013071575, -0.025068229, 0.030018177, 0.02192309, -0.038405217, -0.0075775324, 0.005358019, -0.01169143, 0.007995558, -0.008924502, 0.0164954, -0.020596026, 0.0016944943, -0.010795661, -0.02132591, -0.0101055885, -0.017066037, 0.026474917, 0.016654648, -0.00048852526, -0.026421834, 0.038803335, -0.013907625, -0.020091742, 0.0034304592, 0.008904596, -0.004976488, -0.015606266, -0.008187982, -0.01772957, 0.01713239, -0.028903443, 0.0067149415, -0.008665725, 0.021405535, 0.039015666, -0.011326487, -0.0022991376, 0.003984508, 0.0035664833, -0.0004615693, -0.016163634, 0.00016712706, -0.002878069, -0.0055869375, 0.0020934427, -0.026421834, -0.015274501, 0.000741082, 0.015924763, -0.011140699, -0.019481292, -0.01630961, 0.0061973864, 0.03049592, -0.01567262, 0.0046214988, -0.016070738, -0.031053286, -0.010550155, -0.02254681, -0.00511583, -0.043341894, 0.025864467, -0.014438451, 0.008612642, -0.025559243, 0.021684218, 0.016216716, 0.006505929, 0.02589101, -0.014027061, -0.02172403, 0.009077114, -0.015991116, -0.01221562, -0.018618701, -0.02111358, 0.00010518015, 0.019826328, -0.00316007, 0.024736464, -0.008400312, 0.02464357, -0.011605171, -0.0020834897, -0.019507833, -0.01964054, -0.009024031, 0.012122725, -0.010059142, 0.0065357876, -0.009110291, -0.020609297, -0.0087785255, 0.0058025853, -0.042519115, -0.0005805903, -0.022586621, 0.013516142, -0.009276174, 0.010072412, 0.017742839, 0.024205638, 0.020330613, -0.012043102, 0.001788218, -0.0005005518, 0.018910656, -0.03158411, 0.0025612325, 0.041271675, 0.014464992, -0.018499264, 0.003324294, -0.04222716, 0.036573872, -0.0074713677, -0.002275914, 0.024749735, -0.0072988495, 0.012972046, 0.008745348, 0.03442403, 0.021803653, 0.008307418, -0.0058224914, -0.0020967603, -0.009627846, 0.01757032, 0.011127427, 0.002645833, 0.012779621, 0.006495976, -0.015566455, 0.021989442, -0.04995067, 0.03949341, 0.00022228314, -0.044828206, -0.013396706, -0.007750051, 0.029407727, -0.028744197, -0.0045286044, -0.030761331, 0.010954909, -0.0034437298, -0.0063732225, -0.0413513, 0.00033591295, -0.0026873036, -0.0076173446, 0.00909702, -0.013828002, 0.026912848, 0.010935003, -0.03492831, 0.009561493, -0.012985316, -0.01652194, 0.019295504, 0.02027753, -0.001788218, -0.05663907, -0.03867063, -0.00857283, 0.048729774, -0.02927502, -0.015155065, 0.019773247, -0.007438191, -0.026819954, 0.005606843, -0.016097281, -0.013668754, 0.0119369365, 0.02778871, -0.009276174, -0.026315669, 0.00538456, 0.018618701, 0.007232496, 0.02234775, 0.05265788, 0.00647607, -0.0039513316, -0.0042432854, 0.019322045, 0.044801664, 0.033495083, 0.0023439259, -0.011837406, 0.004074085, -0.0011893807, -0.010609873, 0.006124398, -0.028319536, -0.012560656, -0.04551828, -0.009581398, 0.021352451, -0.005580302, -0.04159017, 0.025970632, -0.012056372, 0.040263105, -0.0021432075, -0.007232496, -0.014226121, 0.05557742, -0.0059153857, 0.011452558, -0.019706894, 0.01023166, 0.003928108, 0.012673456, 0.01526123, 0.0075908033, -0.010337825, -0.024829358, 0.0066950354, -0.00658887, -0.00030232166, 0.005450913, -0.015115254, 0.013184376, 0.0012847633, -0.013496236, -0.027337508, 0.013230823, -0.013303812, -0.022281397, -0.0037954017, -0.027868334, -0.0055703493, 0.035273347, -0.00030937168, 0.001001933, 0.008101723, 0.012454491, -0.005298301, 0.042253703, 0.002683986, 0.00960794, -0.024723193, -0.009979517, 0.020529673, -0.0138810845, 0.00034296297, 0.0018263712, 0.051675852, -0.030124342, -0.01054352, -0.0413513, 6.946348e-05, -0.020662379, 0.0071064252, 0.043341894, -0.037317026, 0.010331189, -0.03134524, -0.03341546, -0.01526123, -0.00826097, -0.009156738, 0.025466349, -0.009461963, 0.007995558, 0.010981451, 0.0024218909, -0.0049632173, 0.0017450885, -0.020742003, -0.0075310855]"
